Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1772	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax	Ihubacter_massiliensis(NR_144749.1)
ASV_1773	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1774	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1775	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV_1776	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1777	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_finegoldii(AY643083)
ASV_1778	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1779	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1780	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1781	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_1782	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1783	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1784	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1785	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1786	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_1787	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	NA
ASV_1788	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1789	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1790	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1791	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1792	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1793	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1794	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1795	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
ASV_1796	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1797	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1798	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Flintibacter_butyricus(NR_144611.1)
ASV_1799	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1800	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_1801	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1802	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1803	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1804	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1805	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1806	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1807	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1808	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1809	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1810	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1811	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1812	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_1813	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1814	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1815	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVb	Clostridium_lactatifermentans(AY033434)
ASV_1816	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1817	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1818	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1819	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1820	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1821	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1822	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1823	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1824	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1825	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1826	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1827	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1828	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1829	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_1830	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1831	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1832	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1833	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1834	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1835	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1836	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ASV_1837	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA
ASV_1838	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1839	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1840	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1841	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1842	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_1843	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1844	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1845	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1846	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1847	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Flintibacter_butyricus(NR_144611.1)
ASV_1848	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1849	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1850	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1851	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1852	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1854	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1855	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1856	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1857	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	NA
ASV_1858	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1859	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1860	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1861	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1862	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1863	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1864	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1865	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1866	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1867	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_1868	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1869	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1870	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1871	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1872	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1873	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor_capillosus(AY136666)
ASV_1874	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_1875	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1876	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1877	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1878	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1879	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1880	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1881	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1882	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea_formicigenerans(L34619)
ASV_1883	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	NA
ASV_1884	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1885	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1886	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1887	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	Olsenella_uli(AF292373)
ASV_1888	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1889	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1890	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1891	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_1892	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1893	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1894	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1895	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1896	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Colidextribacter_massiliensis(NR_147375.1)
ASV_1897	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1898	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_1899	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_1900	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1901	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV_1902	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1903	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1904	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_1905	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1906	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1907	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1908	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1909	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	Ruminococcus_faecis(FJ611794)
ASV_1910	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1911	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	NA
ASV_1912	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_1913	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1914	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1915	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1916	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1917	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1918	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1919	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1920	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	Mucinivorans_hirudinis(HG934468)
ASV_1921	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_1922	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1923	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_1924	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1925	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1926	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1927	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1928	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_1929	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1930	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1931	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1932	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1933	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	NA
ASV_1934	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_1935	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1936	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_1937	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1938	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1939	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1940	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1941	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia_intestinalis(AJ312385)
ASV_1942	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1943	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1944	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1945	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1946	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_1947	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_1948	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1949	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1950	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_1951	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1952	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1953	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1954	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_bromii(L76600)
ASV_1955	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1956	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1957	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1958	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1959	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1960	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Intestinimonas_butyriciproducens(KC311367)
ASV_1961	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_1962	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1963	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Slackia	Slackia_piriformis(AB490806)
ASV_1964	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1965	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1966	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1967	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_1968	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_1969	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Cerasicoccus	NA
ASV_1970	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	NA
ASV_1971	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1972	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1973	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1974	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1975	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_1976	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1977	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1978	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1979	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1980	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_1981	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1982	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1983	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1984	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1985	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1986	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1987	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1988	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1989	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1990	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1991	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1992	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1993	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Pseudoflavonifractor_phocaeensis(NR_147370.1)
ASV_1994	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1995	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1996	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_1997	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1998	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1999	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	Papillibacter_cinnamivorans(AF167711)
ASV_2001	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2002	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_2003	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_2004	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2005	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2006	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_2007	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2008	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_2009	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2010	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2011	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2012	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2013	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2014	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2015	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis(AJ315980)
ASV_2016	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2017	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2018	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_2019	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2020	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2021	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis(AJ315980)
ASV_2022	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	NA
ASV_2023	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2024	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_2025	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_2026	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
ASV_2027	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2028	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2029	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2030	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2031	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2032	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA
ASV_2033	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2034	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Traorella_massiliensis(NR_147369.1)
ASV_2035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2036	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2037	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2038	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2039	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	NA
ASV_2040	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2041	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2042	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2043	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea_formicigenerans(L34619)
ASV_2044	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_2045	Bacteria	Firmicutes	NA	NA	NA	NA	NA
